"LTER_site","local_site","date","airtemp_min","airtemp_max","tmin_method","tmax_method","tmax_prlwr","tmax_prupr","tmax_se","tmin_prlwr","tmin_prupr","tmin_se"
"NWT","sdl",1982-04-02,-18,-7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-03,-15,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-04,-15,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-05,-20,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-06,-11,-7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-07,-19,-9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-08,-20,-15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-09,-20,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-10,-18,-7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-11,-10,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-12,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-13,-8,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-14,-7,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-15,-9,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-16,-17,-10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-17,-15,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-18,-13,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-19,-20,-14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-20,-24,-14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-21,-21,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-22,-16,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-23,-10,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-24,-8,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-25,-8,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-26,-10,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-27,-11,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-28,-12,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-29,-10,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-04-30,-12,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-01,-5,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-02,-3,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-03,-4,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-04,-6,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-05,-13,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-06,-16,-8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-07,-10,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-08,-7,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-09,-4,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-10,-9,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-11,-7,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-12,-9,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-13,-9,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-14,-10,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-15,-9,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-16,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-17,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-18,-4,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-19,-6,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-20,-7,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-21,-8,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-22,-6,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-23,-4,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-24,-7,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-25,-10,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-26,-9,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-27,1,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-28,-4,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-29,-5,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-30,-6,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-05-31,-8,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-01,-5,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-02,-6,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-03,-6,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-04,-3,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-05,-3,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-06,-7,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-07,-6,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-08,-4,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-09,-6,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-10,-2,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-11,-3,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-12,-2,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-13,-1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-14,-2,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-15,-5,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-16,-1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-17,-2,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-18,-6,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-19,-9,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-20,-2,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-21,-2,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-22,0,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-23,1,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-24,-2,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-25,-1,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-26,-2,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-27,1,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-28,6,25,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-29,5,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-06-30,1,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-01,1,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-02,1,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-03,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-04,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-05,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-06,-3,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-07,1,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-08,4,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-09,1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-10,2,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-11,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-12,5,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-13,3,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-14,4,15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-15,4,15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-16,6,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-17,5,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-18,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-19,4,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-20,5,17,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-21,6,17,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-22,7,16,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-23,9,17,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-24,7,18,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-25,6,15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-26,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-27,0,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-28,2,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-29,1,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-30,-1,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-07-31,3,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-01,4,15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-02,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-03,4,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-04,3,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-05,2,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-06,3,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-07,2,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-08,2,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-09,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-10,3,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-11,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-12,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-13,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-14,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-15,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-16,3,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-17,4,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-18,5,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-19,4,16,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-20,3,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-21,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-22,4,14,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-23,3,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-24,0,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-25,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-26,4,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-27,2,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-28,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-29,4,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-30,5,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-08-31,4,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-01,4,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-02,2,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-03,1,12,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-04,4,13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-05,1,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-06,0,10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-07,1,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-08,2,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-09,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-10,3,11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-11,-3,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-12,-4,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-13,-6,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-14,-7,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-15,-4,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-16,1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-17,-1,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-18,-1,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-19,-3,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-20,-2,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-21,1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-22,1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-23,1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-24,0,8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-25,2,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-26,2,7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-27,-3,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-28,-7,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-29,-7,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-09-30,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-01,-7,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-02,-9,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-03,0,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-04,-1,6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-05,-9,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-06,-10,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-07,-1,9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-08,-14,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-09,-14,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-10,-13,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-11,-12,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-12,-11,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-13,-10,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-14,-7,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-15,-4,4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-16,-2,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-17,-4,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-18,-7,3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-19,-16,-7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-20,-7,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-21,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-22,-5,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-23,-4,2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-24,-2,5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-25,-3,0,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-26,-3,1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-27,-15,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-28,-15,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-29,-12,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-30,-6,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-10-31,-7,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-01,-14,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-02,-18,-13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-03,-18,-13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-04,-15,-8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-05,-8,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-06,-8,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-07,-7,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-08,-5,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-09,-8,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-10,-9,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-11,-15,-8,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-12,-18,-10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-13,-18,-9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-14,-19,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-15,-11,-7,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-16,-12,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-17,-9,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-18,-7,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-19,-14,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-20,-15,-13,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-21,-15,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-22,-18,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-23,-20,-11,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-24,-11,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-25,-14,-10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-26,-14,-1,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-27,-12,-2,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-28,-13,-9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-29,-13,-9,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-11-30,-13,-5,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-12-01,-15,-6,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-12-02,-16,-15,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-12-03,-16,-4,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-12-04,-12,-3,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
"NWT","sdl",1982-12-05,-13,-10,"NSF renewal data","NSF renewal data",NA,NA,NA,NA,NA,NA
